date,state,totalcases,conf_cases,prob_cases,newcase,pnew_case,totdeath,conf_death,prob_death,new_death,pnew_death,created_at,consent_cases,consent_deaths
"Wednesday, November 18, 2020",RI,46037,,,1401,0,1304,,,5,0,12/3/21 13:45,Not agree,N/A
"Wednesday, November 18, 2020",VT,3053,,,53,3,60,,,1,0,11/20/20 0:00,Not agree,Not agree
"Wednesday, November 24, 2021",CT,416573,378193,38380,841,40,8865,7263,1602,12,1,11/25/21 14:14,Agree,Agree
"Wednesday, November 24, 2021",DC,66510,,,77,0,1196,,,0,0,11/25/21 14:14,,
"Wednesday, November 24, 2021",DE,151164,138293,12871,288,42,2164,1983,181,2,0,11/25/21 14:14,Agree,Agree
"Wednesday, November 24, 2021",MA,904407,841972,62435,3422,444,19329,18915,414,20,2,11/25/21 14:14,Agree,Agree
"Wednesday, November 24, 2021",MD,581611,,,1115,0,11159,10926,233,11,0,11/25/21 14:14,N/A,Agree
"Wednesday, November 24, 2021",ME,117941,84163,33778,1,0,1303,1201,102,0,0,11/25/21 14:14,Agree,Agree
"Wednesday, November 24, 2021",NH,155711,,,1132,0,1683,,,5,0,11/25/21 14:14,Not agree,Not agree
"Wednesday, November 24, 2021",NJ,1238359,1075059,163300,2208,444,28307,25484,2823,12,0,11/25/21 14:14,Agree,Agree
"Wednesday, November 24, 2021",NY,1540890,,,5697,0,22043,,,25,0,11/25/21 14:14,Not agree,Not agree
"Wednesday, November 24, 2021",NYC,1150785,938201,212584,0,0,34775,29596,5179,0,0,11/25/21 14:14,Agree,Agree
"Wednesday, November 24, 2021",RI,188755,,,579,0,2919,,,0,0,12/3/21 13:45,Not agree,N/A
"Wednesday, November 24, 2021",VT,44290,,,0,0,388,,,0,0,11/25/21 14:14,Not agree,Not agree
"Wednesday, November 25, 2020",CT,109152,101541,7611,1872,151,4926,3957,969,45,10,11/26/20 14:44,Agree,Agree
"Wednesday, November 25, 2020",DC,20516,,,107,0,677,,,4,0,11/26/20 14:44,,
"Wednesday, November 25, 2020",DE,33716,32380,1336,589,13,760,669,91,3,0,11/27/20 0:00,Agree,Agree
"Wednesday, November 25, 2020",MA,214594,207284,7310,3395,171,10670,10436,234,30,1,11/27/20 0:00,Agree,Agree
"Wednesday, November 25, 2020",MD,190480,,,2319,0,4725,4556,169,34,0,11/27/20 0:00,N/A,Agree
"Wednesday, November 25, 2020",ME,11027,9916,1111,0,0,190,189,1,0,0,11/26/20 14:44,Agree,Agree
"Wednesday, November 25, 2020",NH,18776,,,394,79,514,,,1,0,11/26/20 14:44,Not agree,Not agree
"Wednesday, November 25, 2020",NJ,345133,,,4730,688,16886,15057,1829,67,17,11/25/20 0:00,Not agree,Agree
"Wednesday, November 25, 2020",NY,313075,,,4349,0,9780,,,33,0,11/26/20 14:44,Not agree,Not agree
"Wednesday, November 25, 2020",NYC,310208,288732,21476,2894,579,23963,19286,4677,15,2,11/23/20 0:00,Agree,Agree
"Wednesday, November 25, 2020",RI,52410,,,947,0,1370,,,12,0,12/3/21 13:45,Not agree,N/A
"Wednesday, November 25, 2020",VT,3707,,,84,1,68,,,2,0,11/27/20 0:00,Not agree,Not agree
"Wednesday, November 3, 2021",CT,404218,366649,37569,391,38,8776,7192,1584,0,0,11/4/21 15:01,Agree,Agree
"Wednesday, November 3, 2021",DC,64602,,,61,0,1193,,,0,0,11/4/21 15:01,,
"Wednesday, November 3, 2021",DE,144755,132551,12204,282,20,2096,1922,174,1,1,11/4/21 15:01,Agree,Agree
"Wednesday, November 3, 2021",MA,857959,799981,57978,1465,175,19046,18648,398,15,0,11/4/21 15:01,Agree,Agree
"Wednesday, November 3, 2021",MD,563696,,,1496,0,10939,10708,231,26,0,11/4/21 15:01,N/A,Agree
"Wednesday, November 3, 2021",ME,106469,76030,30439,1348,393,1197,1106,91,18,3,11/4/21 15:01,Agree,Agree
"Wednesday, November 3, 2021",NH,137778,,,622,0,1581,,,9,0,11/4/21 15:01,Not agree,Not agree
"Wednesday, November 3, 2021",NJ,1202251,1044964,157287,1298,274,28011,25195,2816,7,0,11/4/21 15:01,Agree,Agree
"Wednesday, November 3, 2021",NY,1446157,,,3230,0,21513,,,35,0,11/4/21 15:01,Not agree,Not agree
"Wednesday, November 3, 2021",NYC,1125633,919418,206215,1037,307,34603,29444,5159,8,4,11/4/21 15:01,Agree,Agree
"Wednesday, November 3, 2021",RI,180507,,,295,0,2883,,,0,0,12/3/21 13:45,Not agree,N/A
"Wednesday, November 3, 2021",VT,37783,,,164,19,357,,,1,0,11/4/21 15:01,Not agree,Not agree
"Wednesday, November 4, 2020",CT,75373,71238,4135,530,38,4645,3736,909,11,0,11/5/20 14:39,Agree,Agree
"Wednesday, November 4, 2020",DC,17601,,,77,0,647,,,0,0,11/5/20 14:39,,
"Wednesday, November 4, 2020",DE,25909,24729,1180,220,2,716,629,87,4,0,11/6/20 0:00,Agree,Agree
"Wednesday, November 4, 2020",MA,163299,158937,4362,1714,85,10117,9892,225,29,0,11/6/20 0:00,Agree,Agree
"Wednesday, November 4, 2020",MD,149964,,,1198,0,4326,4166,160,11,0,11/6/20 0:00,N/A,Agree
"Wednesday, November 4, 2020",ME,7260,6417,843,183,7,150,149,1,0,0,11/5/20 14:39,Agree,Agree
"Wednesday, November 4, 2020",NH,11563,,,115,-53,484,,,1,-5,11/5/20 14:39,Not agree,Not agree
"Wednesday, November 4, 2020",NJ,259525,,,3046,614,16391,14591,1800,20,11,11/4/20 0:00,Not agree,Agree
"Wednesday, November 4, 2020",NY,249422,,,1331,0,9301,,,11,0,11/5/20 14:39,Not agree,Not agree
"Wednesday, November 4, 2020",NYC,271526,259624,11902,1282,330,23740,19082,4658,10,0,11/2/20 0:00,Agree,Agree
"Wednesday, November 4, 2020",RI,35140,,,555,0,1228,,,1,0,12/3/21 13:45,Not agree,N/A
"Wednesday, November 4, 2020",VT,2109,,,27,3,57,,,0,0,11/6/20 0:00,Not agree,Not agree
"Wednesday, October 13, 2021",CT,395721,358719,37002,240,12,8705,7118,1587,38,6,10/14/21 14:14,Agree,Agree
"Wednesday, October 13, 2021",DC,62750,,,48,0,1183,,,1,0,10/14/21 14:14,,
"Wednesday, October 13, 2021",DE,138444,126990,11454,321,39,2005,1838,167,0,0,10/14/21 14:14,Agree,Agree
"Wednesday, October 13, 2021",MA,829873,774403,55470,1763,292,18802,18413,389,19,0,10/14/21 14:14,Agree,Agree
"Wednesday, October 13, 2021",MD,547675,,,1123,0,10664,10432,232,20,1,10/14/21 14:14,N/A,Agree
"Wednesday, October 13, 2021",ME,96630,68891,27739,802,249,1088,1005,83,5,0,10/14/21 14:14,Agree,Agree
"Wednesday, October 13, 2021",NH,126773,,,544,0,1511,,,2,0,10/14/21 14:14,Not agree,Not agree
"Wednesday, October 13, 2021",NJ,1175915,1021272,154643,1746,419,27653,24850,2803,29,0,10/14/21 14:14,Agree,Agree
"Wednesday, October 13, 2021",NY,1383582,,,3519,0,21276,,,25,0,10/14/21 14:14,Not agree,Not agree
"Wednesday, October 13, 2021",NYC,1104231,903459,200772,1243,198,34428,29279,5149,-1,-14,10/14/21 14:14,Agree,Agree
"Wednesday, October 13, 2021",RI,175803,,,294,0,2858,,,1,0,12/3/21 13:45,Not agree,N/A
"Wednesday, October 13, 2021",VT,33681,,,297,7,325,,,1,0,10/14/21 14:14,Not agree,Not agree
"Wednesday, October 14, 2020",CT,61861,59384,2477,164,17,4537,3637,900,4,1,10/15/20 13:30,Agree,Agree
"Wednesday, October 14, 2020",DC,16132,,,64,0,638,,,1,0,10/15/20 13:30,,
"Wednesday, October 14, 2020",DE,22710,21634,1076,91,2,660,580,80,1,0,10/16/20 0:00,Agree,Agree
"Wednesday, October 14, 2020",MA,140992,138083,2909,580,62,9705,9486,219,24,0,10/16/20 0:00,Agree,Agree
"Wednesday, October 14, 2020",MD,133548,,,630,0,4157,4000,157,5,0,10/16/20 0:00,N/A,Agree
"Wednesday, October 14, 2020",ME,5836,5206,630,20,5,144,143,1,1,0,10/15/20 13:30,Agree,Agree
"Wednesday, October 14, 2020",NH,9349,,,70,27,458,,,2,1,10/15/20 13:30,Not agree,Not agree
"Wednesday, October 14, 2020",NJ,222986,,,1145,207,16191,14402,1789,9,1,10/14/20 0:00,Not agree,Agree
"Wednesday, October 14, 2020",NY,226174,,,768,0,9118,,,1,0,10/15/20 13:30,Not agree,Not agree
"Wednesday, October 14, 2020",NYC,255448,247240,8208,584,69,23604,18954,4650,8,0,10/12/20 0:00,Agree,Agree
"Wednesday, October 14, 2020",RI,27214,,,223,0,1167,,,7,0,12/3/21 13:45,Not agree,N/A
"Wednesday, October 14, 2020",VT,1733,,,3,0,57,,,0,0,10/16/20 0:00,Not agree,Not agree
"Wednesday, October 20, 2021",CT,399363,362044,37319,384,20,8721,7146,1575,0,0,10/21/21 13:44,Agree,Agree
"Wednesday, October 20, 2021",DC,63400,,,55,0,1185,,,0,0,10/21/21 13:44,,
"Wednesday, October 20, 2021",DE,140944,129190,11754,293,23,2041,1873,168,4,0,10/21/21 13:44,Agree,Agree
"Wednesday, October 20, 2021",MA,839817,783533,56284,1470,115,18875,18485,390,11,0,10/21/21 13:44,Agree,Agree
"Wednesday, October 20, 2021",MD,553593,,,1069,0,10771,10540,231,14,0,10/21/21 13:44,N/A,Agree
"Wednesday, October 20, 2021",ME,99806,71110,28696,554,174,1113,1029,84,4,0,10/21/21 13:44,Agree,Agree
"Wednesday, October 20, 2021",NH,130615,,,575,0,1537,,,5,0,10/21/21 13:44,Not agree,Not agree
"Wednesday, October 20, 2021",NJ,1184395,1029748,154647,1106,-20,27783,24973,2810,15,0,10/21/21 13:44,Agree,Agree
"Wednesday, October 20, 2021",NY,1406104,,,3537,0,21458,,,26,0,10/21/21 13:44,Not agree,Not agree
"Wednesday, October 20, 2021",NYC,1113102,909809,203293,1136,292,34489,29330,5159,10,6,10/21/21 13:44,Agree,Agree
"Wednesday, October 20, 2021",RI,177543,,,254,0,2871,,,4,0,12/3/21 13:45,Not agree,N/A
"Wednesday, October 20, 2021",VT,34985,,,94,7,334,,,2,0,10/21/21 13:44,Not agree,Not agree
"Wednesday, October 21, 2020",CT,64871,62261,2610,416,18,4567,3666,901,8,0,10/22/20 13:34,Agree,Agree
"Wednesday, October 21, 2020",DC,16498,,,53,0,642,,,0,0,10/22/20 13:34,,
"Wednesday, October 21, 2020",DE,23677,22578,1099,141,1,670,589,81,2,0,10/23/20 0:00,Agree,Agree
"Wednesday, October 21, 2020",MA,146166,142941,3225,702,56,9830,9608,222,18,2,10/23/20 0:00,Agree,Agree
"Wednesday, October 21, 2020",MD,137979,,,743,0,4206,4049,157,8,0,10/23/20 0:00,N/A,Agree
"Wednesday, October 21, 2020",ME,6060,5411,649,71,1,146,145,1,0,0,10/22/20 13:34,Agree,Agree
"Wednesday, October 21, 2020",NH,9917,,,89,40,469,,,1,1,10/22/20 13:34,Not agree,Not agree
"Wednesday, October 21, 2020",NJ,231746,,,1314,284,16245,14456,1789,18,0,10/21/20 0:00,Not agree,Agree
"Wednesday, October 21, 2020",NY,232460,,,1187,0,9166,,,2,0,10/22/20 13:34,Not agree,Not agree
"Wednesday, October 21, 2020",NYC,260027,250916,9111,794,168,23652,18998,4654,8,1,10/19/20 0:00,Agree,Agree
"Wednesday, October 21, 2020",RI,29157,,,378,0,1182,,,4,0,12/3/21 13:45,Not agree,N/A
"Wednesday, October 21, 2020",VT,1819,,,20,1,57,,,0,0,10/23/20 0:00,Not agree,Not agree
"Wednesday, October 27, 2021",CT,401716,364284,37432,337,24,8752,7172,1580,0,0,10/28/21 14:08,Agree,Agree
"Wednesday, October 27, 2021",DC,63990,,,71,0,1187,,,0,0,10/28/21 14:08,,
"Wednesday, October 27, 2021",DE,142969,130965,12004,262,27,2069,1900,169,1,0,10/28/21 14:08,Agree,Agree
"Wednesday, October 27, 2021",MA,848947,791705,57242,1435,161,18970,18577,393,14,0,10/28/21 14:08,Agree,Agree
"Wednesday, October 27, 2021",MD,558852,,,929,0,10854,10623,231,14,0,10/28/21 14:08,N/A,Agree
"Wednesday, October 27, 2021",ME,103036,73563,29473,572,141,1160,1073,87,6,0,10/28/21 14:08,Agree,Agree
"Wednesday, October 27, 2021",NH,132441,,,0,0,1544,,,0,0,10/28/21 14:08,Not agree,Not agree
"Wednesday, October 27, 2021",NJ,1193201,1037478,155723,1289,307,27929,25115,2814,33,0,10/28/21 14:08,Agree,Agree
"Wednesday, October 27, 2021",NY,1425129,,,3500,0,21656,,,30,0,10/28/21 14:08,Not agree,Not agree
"Wednesday, October 27, 2021",NYC,1119298,914535,204763,1145,232,34554,29398,5156,6,-3,10/28/21 14:08,Agree,Agree
"Wednesday, October 27, 2021",RI,178945,,,284,0,2878,,,1,0,12/3/21 13:45,Not agree,N/A
"Wednesday, October 27, 2021",VT,36348,,,140,7,342,,,2,0,10/28/21 14:08,Not agree,Not agree
"Wednesday, October 28, 2020",CT,69127,66357,2770,490,34,4604,3697,907,9,-1,10/29/20 14:11,Agree,Agree
"Wednesday, October 28, 2020",DC,16973,,,67,0,644,,,0,0,10/29/20 14:11,,
"Wednesday, October 28, 2020",DE,24710,23579,1131,158,7,688,607,81,2,0,10/30/20 0:00,Agree,Agree
"Wednesday, October 28, 2020",MA,154218,150498,3720,1181,44,9977,9753,224,20,1,10/30/20 0:00,Agree,Agree
"Wednesday, October 28, 2020",MD,143387,,,962,0,4258,4100,158,13,1,10/30/20 0:00,N/A,Agree
"Wednesday, October 28, 2020",ME,6467,5749,718,80,1,146,145,1,0,0,10/29/20 14:11,Agree,Agree
"Wednesday, October 28, 2020",NH,10641,,,111,54,478,,,3,1,10/29/20 14:11,Not agree,Not agree
"Wednesday, October 28, 2020",NJ,243852,,,2091,425,16324,14531,1793,18,4,10/28/20 0:00,Not agree,Agree
"Wednesday, October 28, 2020",NY,240130,,,1194,0,9239,,,13,0,10/29/20 14:11,Not agree,Not agree
"Wednesday, October 28, 2020",NYC,265267,254971,10296,913,218,23687,19030,4657,5,1,10/26/20 0:00,Agree,Agree
"Wednesday, October 28, 2020",RI,31986,,,474,0,1202,,,5,0,12/3/21 13:45,Not agree,N/A
"Wednesday, October 28, 2020",VT,1966,,,10,0,57,,,0,0,10/30/20 0:00,Not agree,Not agree
"Wednesday, October 6, 2021",CT,392951,356081,36870,377,21,8667,7086,1581,1,0,10/7/21 14:06,Agree,Agree
"Wednesday, October 6, 2021",DC,61978,,,115,0,1180,,,1,0,10/7/21 14:06,,
"Wednesday, October 6, 2021",DE,135695,124506,11189,428,43,1977,1810,167,2,0,10/7/21 14:06,Agree,Agree
"Wednesday, October 6, 2021",MA,819939,765351,54588,1649,157,18707,18320,387,27,0,10/7/21 14:06,Agree,Agree
"Wednesday, October 6, 2021",MD,540451,,,1398,0,10550,10320,230,16,-1,10/7/21 14:06,N/A,Agree
"Wednesday, October 6, 2021",ME,93881,66915,26966,1217,417,1066,984,82,21,3,10/7/21 14:06,Agree,Agree
"Wednesday, October 6, 2021",NH,122934,,,484,0,1493,,,3,0,10/7/21 14:06,Not agree,Not agree
"Wednesday, October 6, 2021",NJ,1164378,1011758,152620,1852,356,27542,24745,2797,17,0,10/7/21 14:06,Agree,Agree
"Wednesday, October 6, 2021",NY,1360301,,,4271,0,21098,,,23,0,10/7/21 14:06,Not agree,Not agree
"Wednesday, October 6, 2021",NYC,1095648,896651,198997,1929,424,34337,29173,5164,5,4,10/7/21 14:06,Agree,Agree
"Wednesday, October 6, 2021",RI,173932,,,331,0,2851,,,4,0,12/3/21 13:45,Not agree,N/A
"Wednesday, October 6, 2021",VT,32206,,,192,7,309,,,0,0,10/7/21 14:06,Not agree,Not agree
"Wednesday, October 7, 2020",CT,59364,56958,2406,123,-6,4522,3624,898,1,0,10/8/20 13:56,Agree,Agree
"Wednesday, October 7, 2020",DC,15697,,,45,0,632,,,1,0,10/8/20 13:56,,
"Wednesday, October 7, 2020",DE,21816,20752,1064,99,1,649,569,80,3,0,10/9/20 0:00,Agree,Agree
"Wednesday, October 7, 2020",MA,136492,133868,2624,535,26,9575,9361,214,16,0,10/9/20 0:00,Agree,Agree
"Wednesday, October 7, 2020",MD,129425,,,781,0,4114,3957,157,10,0,10/9/20 0:00,N/A,Agree
"Wednesday, October 7, 2020",ME,5639,5048,591,35,-2,142,141,1,0,0,10/8/20 13:56,Agree,Agree
"Wednesday, October 7, 2020",NH,8800,,,69,27,448,,,2,0,10/8/20 13:56,Not agree,Not agree
"Wednesday, October 7, 2020",NJ,215819,,,624,116,16152,14364,1788,5,1,10/7/20 0:00,Not agree,Agree
"Wednesday, October 7, 2020",NY,220268,,,812,0,9084,,,7,0,10/8/20 13:56,Not agree,Not agree
"Wednesday, October 7, 2020",NYC,251694,243971,7723,879,116,23568,18920,4648,0,0,10/5/20 0:00,Agree,Agree
"Wednesday, October 7, 2020",RI,25834,,,180,0,1138,,,0,0,12/3/21 13:45,Not agree,N/A
"Wednesday, October 7, 2020",VT,1673,,,4,0,57,,,0,0,10/9/20 0:00,Not agree,Not agree
"Wednesday, September 1, 2021",CT,373784,339850,33934,712,114,8358,6882,1476,0,0,9/2/21 13:49,Agree,Agree
"Wednesday, September 1, 2021",DC,55570,,,139,0,1161,,,1,0,9/2/21 13:49,,
"Wednesday, September 1, 2021",DE,120180,110943,9237,328,60,1887,1728,159,7,0,9/2/21 13:49,Agree,Agree
"Wednesday, September 1, 2021",MA,761906,711395,50511,2037,241,18257,17885,372,11,0,9/2/21 13:49,Agree,Agree
"Wednesday, September 1, 2021",MD,499648,,,1272,0,10040,9817,223,16,0,9/2/21 13:49,N/A,Agree
"Wednesday, September 1, 2021",ME,76913,55423,21490,624,224,937,875,62,3,0,9/2/21 13:49,Agree,Agree
"Wednesday, September 1, 2021",NH,108021,,,332,0,1420,,,3,0,9/2/21 13:49,Not agree,Not agree
"Wednesday, September 1, 2021",NJ,1094249,953616,140633,2283,470,26902,24171,2731,20,0,9/2/21 13:49,Agree,Agree
"Wednesday, September 1, 2021",NY,1246065,,,2829,0,20308,,,18,0,9/2/21 13:49,Not agree,Not agree
"Wednesday, September 1, 2021",NYC,1036970,851002,185968,1785,114,33864,28683,5181,10,-4,9/2/21 13:49,Agree,Agree
"Wednesday, September 1, 2021",RI,162939,,,349,0,2774,,,0,0,12/3/21 13:45,Not agree,N/A
"Wednesday, September 1, 2021",VT,26560,,,103,1,266,,,0,0,9/2/21 13:49,Not agree,Not agree
"Wednesday, September 15, 2021",CT,381732,346563,35169,401,67,8447,6950,1497,1,1,9/16/21 14:24,Agree,Agree
"Wednesday, September 15, 2021",DC,58440,,,209,0,1167,,,0,0,9/16/21 14:24,,
"Wednesday, September 15, 2021",DE,126050,116015,10035,252,45,1911,1747,164,9,4,9/16/21 14:24,Agree,Agree
"Wednesday, September 15, 2021",MA,786627,734280,52347,2877,161,18408,18030,378,15,0,9/16/21 14:24,Agree,Agree
"Wednesday, September 15, 2021",MD,515259,,,1330,0,10238,10011,227,21,0,9/16/21 14:24,N/A,Agree
"Wednesday, September 15, 2021",ME,82607,59155,23452,652,209,979,913,66,3,0,9/16/21 14:24,Agree,Agree
"Wednesday, September 15, 2021",NH,113291,,,544,0,1452,,,4,0,9/16/21 14:24,Not agree,Not agree
"Wednesday, September 15, 2021",NJ,1123364,977517,145847,2275,495,27122,24356,2766,21,0,9/16/21 14:24,Agree,Agree
"Wednesday, September 15, 2021",NY,1289383,,,3181,0,20601,,,25,0,9/16/21 14:24,Not agree,Not agree
"Wednesday, September 15, 2021",NYC,1060926,869862,191064,2101,322,34049,28860,5189,13,-3,9/16/21 14:24,Agree,Agree
"Wednesday, September 15, 2021",RI,167584,,,354,0,2810,,,0,0,12/3/21 13:45,Not agree,N/A
"Wednesday, September 15, 2021",VT,28455,,,95,15,281,,,1,0,9/16/21 14:24,Not agree,Not agree
"Wednesday, September 16, 2020",CT,55166,52878,2288,135,24,4487,3592,895,2,0,9/17/20 13:45,Agree,Agree
"Wednesday, September 16, 2020",DC,14743,,,56,0,617,,,1,0,9/17/20 13:45,,
"Wednesday, September 16, 2020",DE,19338,18361,977,90,1,619,547,72,1,0,9/18/20 0:00,Agree,Agree
"Wednesday, September 16, 2020",MA,125699,123720,1979,306,11,9281,9071,210,21,0,9/18/20 0:00,Agree,Agree
"Wednesday, September 16, 2020",MD,118519,,,631,0,3983,3828,155,6,1,9/18/20 0:00,N/A,Agree
"Wednesday, September 16, 2020",ME,4962,4458,504,21,-3,138,137,1,0,0,9/17/20 13:45,Agree,Agree
"Wednesday, September 16, 2020",NH,7780,,,32,0,438,,,0,0,9/17/20 13:45,Not agree,Not agree
"Wednesday, September 16, 2020",NJ,202070,,,454,66,16054,14263,1791,11,2,9/16/20 0:00,Not agree,Agree
"Wednesday, September 16, 2020",NY,207741,,,400,0,9006,,,3,0,9/17/20 13:45,Not agree,Not agree
"Wednesday, September 16, 2020",NYC,241529,234979,6550,461,27,23469,18830,4639,5,0,9/14/20 0:00,Agree,Agree
"Wednesday, September 16, 2020",RI,23072,,,124,0,1101,,,2,0,12/3/21 13:45,Not agree,N/A
"Wednesday, September 16, 2020",VT,1565,,,2,1,57,,,0,0,9/18/20 0:00,Not agree,Not agree
"Wednesday, September 2, 2020",CT,53108,50978,2130,102,7,4467,3582,885,1,0,9/3/20 14:18,Agree,Agree
"Wednesday, September 2, 2020",DC,14077,,,28,0,608,,,1,0,9/3/20 14:18,,
"Wednesday, September 2, 2020",DE,17944,16973,971,112,0,606,534,72,1,0,9/4/20 0:00,Agree,Agree
"Wednesday, September 2, 2020",MA,121131,119426,1705,288,0,9101,8895,206,17,0,9/4/20 0:00,Agree,Agree
"Wednesday, September 2, 2020",MD,110012,,,693,0,3895,3742,153,8,0,9/4/20 0:00,N/A,Agree
"Wednesday, September 2, 2020",ME,4617,4145,472,69,5,133,132,1,1,0,9/3/20 14:18,Agree,Agree
"Wednesday, September 2, 2020",NH,7309,,,12,0,432,,,0,0,9/3/20 14:18,Not agree,Not agree
"Wednesday, September 2, 2020",NJ,196189,,,346,41,15964,14181,1783,14,3,9/2/20 0:00,Not agree,Agree
"Wednesday, September 2, 2020",NY,201412,,,444,0,8957,,,3,0,9/3/20 14:18,Not agree,Not agree
"Wednesday, September 2, 2020",NYC,237248,231056,6192,331,16,23413,18779,4634,1,0,8/31/20 0:00,Agree,Agree
"Wednesday, September 2, 2020",RI,21929,,,69,0,1081,,,2,0,12/3/21 13:45,Not agree,N/A
"Wednesday, September 2, 2020",VT,1488,,,2,0,57,,,0,0,9/4/20 0:00,Not agree,Not agree
"Wednesday, September 22, 2021",CT,386672,350508,36164,490,1,8484,6981,1503,7,-1,9/23/21 14:07,Agree,Agree
"Wednesday, September 22, 2021",DC,59849,,,137,0,1171,,,0,0,9/23/21 14:07,,
"Wednesday, September 22, 2021",DE,129231,118845,10386,267,32,1929,1765,164,2,0,9/23/21 14:07,Agree,Agree
"Wednesday, September 22, 2021",MA,798905,745771,53134,1980,159,18504,18118,386,24,0,9/23/21 14:07,Agree,Agree
